step,chain_code,first_diff,shape_num
0,5,0,0
1,5,0,0
2,5,0,0
3,5,0,0
4,5,0,0
5,5,0,0
6,5,6,0
7,3,3,0
8,6,1,0
9,7,0,0
10,7,7,0
11,6,0,0
12,6,0,0
13,6,0,0
14,6,0,0
15,6,0,0
16,6,0,0
17,6,0,0
18,6,7,0
19,5,1,0
20,6,1,0
21,7,6,0
22,5,1,0
23,6,0,0
24,6,0,0
25,6,0,7
26,6,0,7
27,6,7,1
28,5,1,0
29,6,0,0
30,6,0,7
31,6,0,1
32,6,0,0
33,6,0,7
34,6,0,1
35,6,7,7
36,5,1,1
37,6,0,7
38,6,0,1
39,6,0,1
40,6,0,7
41,6,0,1
42,6,0,0
43,6,1,7
44,7,6,1
45,5,7,7
46,4,0,1
47,4,0,0
48,4,0,0
49,4,0,0
50,4,0,0
51,4,0,1
52,4,0,0
53,4,0,0
54,4,7,0
55,3,2,0
56,5,0,7
57,5,7,1
58,4,0,0
59,4,0,7
60,4,0,1
61,4,0,7
62,4,0,1
63,4,7,0
64,3,0,7
65,3,0,0
66,3,1,1
67,4,0,7
68,4,1,1
69,5,7,7
70,4,1,0
71,5,1,1
72,6,0,7
73,6,1,1
74,7,1,7
75,0,0,1
76,0,0,0
77,0,0,0
78,0,0,7
79,0,0,1
80,0,0,0
81,0,0,7
82,0,0,1
83,0,0,7
84,0,0,2
85,0,0,0
86,0,0,0
87,0,1,0
88,1,6,0
89,7,1,0
90,0,0,0
91,0,0,7
92,0,0,1
93,0,0,0
94,0,0,0
95,0,0,0
96,0,1,6
97,1,7,0
98,0,0,0
99,0,0,0
100,0,0,0
101,0,0,0
102,0,7,0
103,7,7,0
104,6,0,0
105,6,0,0
106,6,0,0
107,6,0,0
108,6,0,0
109,6,0,2
110,6,0,6
111,6,0,0
112,6,0,2
113,6,0,2
114,6,7,0
115,5,1,0
116,6,1,0
117,7,6,0
118,5,1,0
119,6,0,0
120,6,0,0
121,6,1,0
122,7,6,0
123,5,0,0
124,5,6,0
125,3,6,0
126,1,2,6
127,3,2,0
128,5,0,7
129,5,2,7
130,7,6,2
131,5,0,6
132,5,0,1
133,5,0,0
134,5,7,7
135,4,0,1
136,4,7,0
137,3,1,0
138,4,0,0
139,4,0,0
140,4,7,0
141,3,1,7
142,4,0,1
143,4,0,0
144,4,0,0
145,4,7,0
146,3,1,0
147,4,0,0
148,4,0,7
149,4,7,1
150,3,1,0
151,4,7,1
152,3,0,0
153,3,7,7
154,2,1,0
155,3,1,0
156,4,0,0
157,4,1,7
158,5,7,1
159,4,1,0
160,5,0,0
161,5,1,0
162,6,1,0
163,7,0,0
164,7,1,0
165,0,7,0
166,7,1,0
167,0,0,0
168,0,7,0
169,7,1,0
170,0,7,0
171,7,1,0
172,0,0,0
173,0,0,0
174,0,0,0
175,0,7,0
176,7,1,0
177,0,0,1
178,0,7,6
179,7,1,0
180,0,0,2
181,0,0,7
182,0,7,0
183,7,1,0
184,0,0,0
185,0,0,0
186,0,7,0
187,7,2,0
188,1,7,0
189,0,0,1
190,0,0,7
191,0,7,7
192,7,7,1
193,6,0,0
194,6,0,0
195,6,0,0
196,6,0,1
197,6,0,6
198,6,0,1
199,6,0,0
200,6,0,7
201,6,0,0
202,6,7,7
203,5,0,0
204,5,0,0
205,5,0,0
206,5,0,0
207,5,0,0
208,5,0,0
209,5,7,0
210,4,0,0
211,4,0,0
212,4,0,0
213,4,0,0
214,4,0,0
215,4,0,0
216,4,0,0
217,4,0,1
218,4,0,7
219,4,0,0
220,4,7,0
221,3,2,0
222,5,7,0
223,4,0,0
224,4,0,7
225,4,0,7
226,4,0,0
227,4,1,0
228,5,6,0
229,3,0,0
230,3,6,0
231,1,2,0
232,3,0,0
233,3,2,0
234,5,7,0
235,4,0,0
236,4,1,1
237,5,0,6
238,5,0,2
239,5,0,7
240,5,0,0
241,5,0,0
242,5,0,0
243,5,0,7
244,5,0,1
245,5,0,1
246,5,7,0
247,4,1,7
248,5,0,0
249,5,0,0
250,5,0,0
251,5,0,7
252,5,0,6
253,5,0,0
254,5,6,1
255,3,7,0
256,2,1,7
257,3,1,0
258,4,0,0
259,4,1,7
260,5,0,7
261,5,0,0
262,5,1,2
263,6,0,2
264,6,1,6
265,7,1,2
266,0,0,0
267,0,0,0
268,0,0,2
269,0,0,0
270,0,1,0
271,1,0,0
272,1,0,0
273,1,0,2
274,1,0,6
275,1,0,0
276,1,0,7
277,1,0,0
278,1,0,1
279,1,7,7
280,0,1,7
281,1,0,1
282,1,0,7
283,1,0,0
284,1,7,0
285,0,0,0
286,0,0,0
287,0,1,0
288,1,6,1
289,7,1,7
290,0,0,0
291,0,7,0
292,7,1,0
293,0,0,0
294,0,0,0
295,0,0,0
296,0,0,2
297,0,1,2
298,1,6,0
299,7,0,0
300,7,2,0
301,1,7,0
302,0,0,7
303,0,0,7
304,0,0,7
305,0,0,7
306,0,1,0
307,1,6,0
308,7,1,6
309,0,0,2
310,0,0,2
311,0,7,0
312,7,0,2
313,7,0,6
314,7,1,0
315,0,7,0
316,7,0,7
317,7,0,0
318,7,7,0
319,6,0,0
320,6,0,1
321,6,1,7
322,7,6,7
323,5,2,2
324,7,7,6
325,6,0,1
326,6,0,0
327,6,7,1
328,5,2,7
329,7,0,0
330,7,0,0
331,7,7,7
332,6,0,2
333,6,1,7
334,7,7,0
335,6,1,7
336,7,7,6
337,6,0,2
338,6,1,0
339,7,6,1
340,5,6,0
341,3,7,0
342,2,1,1
343,3,0,0
344,3,1,1
345,4,1,1
346,5,7,0
347,4,0,1
348,4,1,0
349,5,2,0
350,7,6,0
351,5,0,7
352,5,7,1
353,4,0,0
354,4,0,0
355,4,7,0
356,3,1,0
357,4,0,0
358,4,0,0
359,4,0,0
360,4,0,0
361,4,0,0
362,4,0,0
363,4,7,0
364,3,1,7
365,4,0,2
366,4,0,7
367,4,0,0
368,4,7,0
369,3,0,0
370,3,0,0
371,3,7,0
372,2,5,0
373,7,2,0
374,1,2,0
375,3,2,7
376,5,0,7
377,5,6,0
378,3,1,1
379,4,1,7
380,5,0,0
381,5,1,0
382,6,7,0
383,5,0,0
384,5,7,7
385,4,7,1
386,3,0,1
387,3,0,7
388,3,0,0
389,3,0,0
390,3,2,0
391,5,2,0
392,7,0,0
393,7,0,0
394,7,0,0
395,7,7,7
396,6,7,0
397,5,0,7
398,5,0,1
399,5,0,6
400,5,0,2
401,5,0,1
402,5,0,7
403,5,0,7
404,5,0,1
405,5,0,7
406,5,7,0
407,4,7,7
408,3,0,2
409,3,6,7
410,1,2,0
411,3,1,0
412,4,1,0
413,5,7,0
414,4,1,0
415,5,0,0
416,5,0,0
417,5,6,0
418,3,1,7
419,4,7,1
420,3,0,1
421,3,2,6
422,5,7,0
423,4,0,7
424,4,7,1
425,3,1,1
426,4,7,1
427,3,0,6
428,3,1,2
429,4,7,0
430,3,0,1
431,3,1,1
432,4,0,0
433,4,7,1
434,3,1,0
435,4,7,0
436,3,1,0
437,4,0,7
438,4,7,1
439,3,1,0
440,4,7,0
441,3,2,0
442,5,7,0
443,4,0,0
444,4,7,0
445,3,0,7
446,3,7,2
447,2,0,7
448,2,1,0
449,3,0,0
450,3,7,0
451,2,1,0
452,3,0,0
453,3,7,0
454,2,0,0
455,2,7,0
456,1,1,0
457,2,7,0
458,1,1,0
459,2,0,0
460,2,7,0
461,1,1,7
462,2,7,7
463,1,0,0
464,1,1,0
465,2,1,0
466,3,7,0
467,2,0,0
468,2,0,0
469,2,1,0
470,3,0,0
471,3,0,0
472,3,0,7
473,3,0,2
474,3,0,7
475,3,0,0
476,3,0,0
477,3,0,0
478,3,0,0
479,3,0,0
480,3,0,0
481,3,0,0
482,3,0,7
483,3,0,6
484,3,0,2
485,3,7,7
486,2,1,1
487,3,0,0
488,3,0,0
489,3,0,0
490,3,0,7
491,3,0,0
492,3,0,0
493,3,0,0
494,3,0,0
495,3,0,0
496,3,0,0
497,3,0,7
498,3,0,2
499,3,7,7
500,2,1,0
501,3,0,0
502,3,7,0
503,2,1,0
504,3,0,0
505,3,2,0
506,5,7,0
507,4,7,7
508,3,2,7
509,5,7,1
510,4,1,0
511,5,0,1
512,5,1,1
513,6,0,7
514,6,0,1
515,6,0,0
516,6,7,2
517,5,7,0
518,4,0,1
519,4,0,0
520,4,7,0
521,3,0,0
522,3,0,7
523,3,0,1
524,3,6,0
525,1,2,1
526,3,7,6
527,2,7,1
528,1,1,0
529,2,0,1
530,2,0,7
531,2,0,0
532,2,7,0
533,1,7,0
534,0,3,0
535,3,7,7
536,2,0,1
537,2,0,0
538,2,0,0
539,2,7,0
540,1,1,0
541,2,0,1
542,2,0,7
543,2,0,0
544,2,7,0
545,1,1,0
546,2,7,7
547,1,0,7
548,1,7,0
549,0,7,1
550,7,1,0
551,0,1,2
552,1,1,1
553,2,1,1
554,3,7,7
555,2,1,0
556,3,1,7
557,4,7,0
558,3,1,0
559,4,1,1
560,5,0,0
561,5,2,0
562,7,6,0
563,5,0,0
564,5,1,0
565,6,0,0
566,6,7,0
567,5,1,0
568,6,0,0
569,6,0,0
570,6,0,0
571,6,7,0
572,5,0,0
573,5,2,0
574,7,0,0
575,7,6,7
576,5,0,1
577,5,2,0
578,7,6,1
579,5,1,6
580,6,0,1
581,6,0,1
582,6,0,7
583,6,7,7
584,5,1,1
585,6,1,7
586,7,6,2
587,5,6,7
588,3,3,0
589,6,1,0
590,7,0,0
591,7,7,0
592,6,7,0
593,5,7,0
594,4,0,0
595,4,0,0
596,4,0,0
597,4,0,0
598,4,0,0
599,4,0,0
600,4,1,0
601,5,7,0
602,4,0,0
603,4,2,0
604,6,1,0
605,7,1,7
606,0,0,0
607,0,0,0
608,0,0,0
609,0,0,7
610,0,0,7
611,0,0,0
612,0,0,0
613,0,0,0
614,0,0,0
615,0,0,0
616,0,0,1
617,0,0,7
618,0,0,2
619,0,0,7
620,0,0,0
621,0,7,0
622,7,1,0
623,0,0,0
624,0,0,0
625,0,0,0
626,0,1,0
627,1,0,0
628,1,0,0
629,1,6,0
630,7,0,7
631,7,2,2
632,1,6,7
633,7,0,0
634,7,0,0
635,7,0,0
636,7,0,0
637,7,0,0
638,7,0,0
639,7,0,0
640,7,0,0
641,7,0,0
642,7,0,0
643,7,0,0
644,7,0,0
645,7,0,0
646,7,0,0
647,7,0,0
