step,chain_code,first_diff,shape_num
0,5,0,0
1,5,0,0
2,5,0,0
3,5,0,0
4,5,2,0
5,7,6,0
6,5,2,0
7,7,0,0
8,7,7,0
9,6,0,0
10,6,0,0
11,6,1,0
12,7,6,0
13,5,6,0
14,3,0,0
15,3,0,6
16,3,6,0
17,1,0,4
18,1,2,6
19,3,2,2
20,5,2,6
21,7,7,2
22,6,5,0
23,3,2,0
24,5,7,0
25,4,1,0
26,5,0,0
27,5,0,0
28,5,6,0
29,3,0,0
30,3,1,0
31,4,3,0
32,7,6,0
33,5,2,6
34,7,0,6
35,7,0,3
36,7,2,7
37,1,0,0
38,1,0,4
39,1,6,0
40,7,2,6
41,1,6,0
42,7,6,0
43,5,0,0
44,5,0,0
45,5,0,4
46,5,2,0
47,7,0,4
48,7,6,0
49,5,2,0
50,7,6,0
51,5,0,0
52,5,0,0
53,5,0,6
54,5,0,6
55,5,0,4
56,5,0,0
57,5,6,2
58,3,7,0
59,2,3,2
60,5,0,0
61,5,0,0
62,5,0,0
63,5,0,0
64,5,4,0
65,1,6,0
66,7,0,0
67,7,6,0
68,5,2,6
69,7,0,0
70,7,6,4
71,5,0,6
72,5,0,6
73,5,0,2
74,5,0,5
75,5,0,1
76,5,6,6
77,3,0,2
78,3,0,0
79,3,0,2
80,3,2,6
81,5,0,0
82,5,0,2
83,5,7,0
84,4,1,0
85,5,0,0
86,5,0,0
87,5,0,2
88,5,6,6
89,3,0,2
90,3,0,0
91,3,0,0
92,3,7,0
93,2,3,4
94,5,7,2
95,4,7,2
96,3,0,4
97,3,4,6
98,7,4,2
99,3,2,0
100,5,7,0
101,4,3,1
102,7,6,7
103,5,0,6
104,5,0,0
105,5,0,3
106,5,0,7
107,5,0,6
108,5,0,0
109,5,0,0
110,5,0,0
111,5,0,2
112,5,0,0
113,5,0,0
114,5,0,6
115,5,7,2
116,4,0,0
117,4,3,0
118,7,0,0
119,7,0,4
120,7,2,0
121,1,0,2
122,1,0,5
123,1,6,7
124,7,0,4
125,7,4,0
126,3,2,5
127,5,0,1
128,5,0,2
129,5,6,0
130,3,0,6
131,3,0,0
132,3,0,0
133,3,0,2
134,3,0,6
135,3,0,0
136,3,0,0
137,3,0,0
138,3,0,0
139,3,0,2
140,3,0,0
141,3,0,0
142,3,0,0
143,3,0,0
144,3,0,2
145,3,6,0
146,1,0,0
147,1,4,0
148,5,6,0
149,3,2,6
150,5,6,6
151,3,2,0
152,5,0,0
153,5,0,2
154,5,0,0
155,5,0,0
156,5,0,0
157,5,0,0
158,5,0,0
159,5,0,0
160,5,0,2
161,5,0,7
162,5,0,1
163,5,6,6
164,3,6,0
165,1,3,0
166,4,7,6
167,3,0,0
168,3,4,2
169,7,0,0
170,7,6,6
171,5,0,0
172,5,0,6
173,5,0,0
174,5,0,1
175,5,4,1
176,1,0,0
177,1,4,2
178,5,0,6
179,5,0,2
180,5,0,6
181,5,0,6
182,5,0,0
183,5,6,6
184,3,6,1
185,1,4,1
186,5,0,4
187,5,2,2
188,7,0,2
189,7,2,6
190,1,0,6
191,1,0,2
192,1,0,0
193,1,0,2
194,1,0,0
195,1,0,0
196,1,0,0
197,1,0,2
198,1,6,6
199,7,0,2
200,7,4,1
201,3,6,2
202,1,6,7
203,7,2,6
204,1,5,0
205,6,1,6
206,7,6,0
207,5,2,2
208,7,0,7
209,7,2,1
210,1,6,6
211,7,0,0
212,7,2,7
213,1,0,1
214,1,0,1
215,1,0,7
216,1,0,2
217,1,2,2
218,3,6,0
219,1,2,0
220,3,0,0
221,3,0,0
222,3,0,0
223,3,4,0
224,7,2,1
225,1,2,1
226,3,4,0
227,7,6,6
228,5,2,6
229,7,0,2
230,7,0,0
231,7,1,6
232,0,7,6
233,7,6,2
234,5,0,0
235,5,3,2
236,0,7,6
237,7,6,0
238,5,0,7
239,5,0,7
240,5,0,0
241,5,2,2
242,7,0,2
243,7,0,0
244,7,6,0
245,5,2,0
246,7,0,0
247,7,0,0
248,7,0,0
249,7,4,6
250,3,0,0
251,3,2,0
252,5,5,6
253,2,7,0
254,1,4,7
255,5,0,7
256,5,5,3
257,2,1,1
258,3,2,2
259,5,0,0
260,5,6,6
261,3,0,2
262,3,0,0
263,3,2,0
264,5,6,0
265,3,0,2
266,3,0,6
267,3,0,0
268,3,0,2
269,3,2,6
270,5,0,2
271,5,0,2
272,5,0,0
273,5,0,0
274,5,2,0
275,7,0,0
276,7,0,0
277,7,0,6
278,7,0,6
279,7,6,0
280,5,6,0
281,3,0,0
282,3,0,7
283,3,2,1
284,5,0,6
285,5,0,0
286,5,0,6
287,5,0,2
288,5,0,7
289,5,0,1
290,5,2,0
291,7,7,2
292,6,1,0
293,7,6,0
294,5,0,0
295,5,0,6
296,5,6,0
297,3,0,6
298,3,2,0
299,5,0,0
300,5,6,0
301,3,0,0
302,3,6,0
303,1,0,0
304,1,1,0
305,2,1,0
306,3,0,0
307,3,2,0
308,5,6,1
309,3,2,1
310,5,6,0
311,3,6,2
312,1,0,6
313,1,6,0
314,7,1,1
315,0,1,1
316,1,4,0
317,5,2,6
318,7,2,2
319,1,6,0
320,7,6,0
321,5,2,0
322,7,0,0
323,7,2,6
324,1,0,0
325,1,0,2
326,1,0,0
327,1,2,6
328,3,6,0
329,1,2,2
330,3,1,0
331,4,2,0
332,6,7,6
333,5,6,0
334,3,0,0
335,3,6,0
336,1,0,6
337,1,2,0
338,3,7,6
339,2,1,6
340,3,6,4
341,1,0,0
342,1,7,2
343,0,1,0
344,1,1,2
345,2,7,0
346,1,2,6
347,3,2,6
348,5,0,0
349,5,0,0
350,5,0,2
351,5,0,2
352,5,0,2
353,5,0,2
354,5,1,6
355,6,1,6
356,7,0,0
357,7,6,0
358,5,6,7
359,3,2,7
360,5,0,0
361,5,6,0
362,3,6,4
363,1,2,0
364,3,0,6
365,3,2,6
366,5,6,0
367,3,0,2
368,3,7,2
369,2,7,2
370,1,0,6
371,1,2,2
372,3,2,6
373,5,0,0
374,5,0,0
375,5,0,4
376,5,0,2
377,5,0,6
378,5,0,4
379,5,6,2
380,3,0,6
381,3,0,2
382,3,6,2
383,1,0,4
384,1,7,0
385,0,7,6
386,7,3,0
387,2,1,3
388,3,2,7
389,5,0,7
390,5,6,3
391,3,2,6
392,5,0,0
393,5,0,0
394,5,0,0
395,5,2,0
396,7,6,0
397,5,0,0
398,5,2,0
399,7,6,0
400,5,2,2
401,7,2,6
402,1,0,0
403,1,0,0
404,1,0,7
405,1,0,1
406,1,0,6
407,1,6,6
408,7,6,2
409,5,0,2
410,5,0,2
411,5,0,0
412,5,7,6
413,4,1,0
414,5,6,0
415,3,0,6
416,3,6,0
417,1,2,2
418,3,7,6
419,2,1,6
420,3,0,4
421,3,2,0
422,5,0,6
423,5,0,0
424,5,0,2
425,5,6,0
426,3,0,7
427,3,6,7
428,1,0,0
429,1,0,2
430,1,0,6
431,1,0,0
432,1,0,2
433,1,0,0
434,1,0,2
435,1,0,5
436,1,0,1
437,1,0,0
438,1,1,0
439,2,1,7
440,3,0,7
441,3,2,6
442,5,6,3
443,3,0,7
444,3,1,6
445,4,1,6
446,5,0,2
447,5,6,0
448,3,2,2
449,5,0,6
450,5,0,0
451,5,0,0
452,5,0,6
453,5,6,2
454,3,0,6
455,3,2,4
456,5,0,4
457,5,6,0
458,3,0,1
459,3,2,1
460,5,0,7
461,5,0,1
462,5,6,1
463,3,0,5
464,3,0,2
465,3,0,4
466,3,6,2
467,1,0,1
468,1,6,7
469,7,6,2
470,5,4,2
471,1,0,0
472,1,2,1
473,3,0,6
474,3,2,7
475,5,0,2
476,5,6,0
477,3,6,0
478,1,0,0
479,1,0,6
480,1,2,0
481,3,2,4
482,5,2,6
483,7,2,0
484,1,6,0
485,7,6,6
486,5,0,0
487,5,0,6
488,5,7,2
489,4,7,1
490,3,0,2
491,3,0,1
492,3,4,7
493,7,0,1
494,7,6,0
495,5,6,2
496,3,0,7
497,3,2,7
498,5,2,0
499,7,2,0
500,1,6,6
501,7,2,0
502,1,6,2
503,7,0,6
504,7,0,2
505,7,4,2
506,3,2,6
507,5,6,2
508,3,4,0
509,7,2,2
510,1,6,0
511,7,2,6
512,1,2,6
513,3,4,0
514,7,0,0
515,7,6,6
516,5,0,0
517,5,3,2
518,0,7,0
519,7,7,0
520,6,3,6
521,1,6,2
522,7,0,2
523,7,0,6
524,7,0,0
525,7,0,2
526,7,0,6
527,7,0,0
528,7,0,0
529,7,0,2
530,7,2,6
531,1,6,0
532,7,0,6
533,7,0,0
534,7,7,2
535,6,1,2
536,7,6,0
537,5,6,6
538,3,2,0
539,5,2,6
540,7,2,6
541,1,0,4
542,1,6,6
543,7,0,0
544,7,0,0
545,7,6,6
546,5,0,0
547,5,2,2
548,7,6,0
549,5,6,6
550,3,4,6
551,7,0,2
552,7,6,0
553,5,0,2
554,5,2,0
555,7,0,0
556,7,7,4
557,6,7,2
558,5,0,2
559,5,2,0
560,7,6,0
561,5,0,0
562,5,2,6
563,7,0,4
564,7,2,0
565,1,5,0
566,6,1,6
567,7,0,6
568,7,0,2
569,7,7,7
570,6,7,7
571,5,6,3
572,3,3,3
573,6,7,6
574,5,6,6
575,3,6,2
576,1,2,6
577,3,0,4
578,3,2,0
579,5,6,6
580,3,0,2
581,3,0,0
582,3,6,1
583,1,2,6
584,3,6,1
585,1,4,0
586,5,4,0
587,1,0,0
588,1,1,6
589,2,1,0
590,3,7,0
591,2,1,0
592,3,1,1
593,4,5,7
594,1,2,2
595,3,4,0
596,7,2,2
597,1,1,6
598,2,7,6
599,1,2,6
600,3,2,2
601,5,0,6
602,5,1,0
603,6,6,0
604,4,7,0
605,3,2,2
606,5,0,6
607,5,0,6
608,5,0,0
609,5,6,2
610,3,0,0
611,3,4,0
612,7,6,2
613,5,0,0
614,5,0,0
615,5,6,0
616,3,0,6
617,3,6,4
618,1,2,0
619,3,1,2
620,4,2,0
621,6,1,0
622,7,7,6
623,6,1,6
624,7,0,0
625,7,2,0
626,1,7,2
627,0,7,6
628,7,0,0
629,7,0,0
630,7,6,0
631,5,0,0
632,5,2,4
633,7,6,0
634,5,2,0
635,7,2,0
636,1,6,7
637,7,2,3
638,1,0,6
639,1,2,0
640,3,0,0
641,3,6,6
642,1,6,2
643,7,0,6
644,7,0,0
645,7,6,6
646,5,0,1
647,5,2,0
