step,chain_code,first_diff,shape_num
0,7,0,0
1,7,0,0
2,7,6,0
3,5,6,0
4,3,1,0
5,4,1,0
6,5,0,0
7,5,0,0
8,5,6,0
9,3,2,0
10,5,7,0
11,4,1,0
12,5,7,0
13,4,1,0
14,5,6,0
15,3,0,0
16,3,7,0
17,2,1,0
18,3,0,7
19,3,4,1
20,7,0,0
21,7,7,0
22,6,1,0
23,7,0,2
24,7,7,2
25,6,7,0
26,5,6,0
27,3,2,0
28,5,0,6
29,5,0,0
30,5,0,0
31,5,0,1
32,5,0,3
33,5,0,0
34,5,6,6
35,3,2,0
36,5,2,0
37,7,2,6
38,1,0,0
39,1,0,0
40,1,0,3
41,1,6,0
42,7,0,7
43,7,2,2
44,1,6,6
45,7,0,0
46,7,0,0
47,7,4,0
48,3,2,0
49,5,2,0
50,7,0,0
51,7,0,0
52,7,1,0
53,0,7,0
54,7,0,0
55,7,6,0
56,5,2,0
57,7,6,7
58,5,0,1
59,5,2,0
60,7,0,0
61,7,0,0
62,7,6,4
63,5,0,2
64,5,0,2
65,5,0,0
66,5,0,6
67,5,3,2
68,0,7,6
69,7,2,0
70,1,0,0
71,1,6,2
72,7,0,6
73,7,0,1
74,7,0,1
75,7,0,0
76,7,1,6
77,0,2,0
78,2,1,6
79,3,0,1
80,3,0,1
81,3,0,0
82,3,0,0
83,3,0,0
84,3,6,0
85,1,6,1
86,7,0,7
87,7,0,6
88,7,0,4
89,7,0,2
90,7,0,0
91,7,0,2
92,7,0,6
93,7,0,0
94,7,0,0
95,7,0,0
96,7,0,6
97,7,4,7
98,3,0,7
99,3,0,0
100,3,0,0
101,3,0,0
102,3,0,0
103,3,6,0
104,1,0,0
105,1,6,0
106,7,4,0
107,3,0,0
108,3,2,0
109,5,6,0
110,3,6,0
111,1,0,0
112,1,6,0
113,7,0,2
114,7,2,2
115,1,0,2
116,1,6,6
117,7,0,0
118,7,2,2
119,1,2,0
120,3,0,6
121,3,6,0
122,1,0,0
123,1,0,0
124,1,0,0
125,1,6,0
126,7,1,6
127,0,0,0
128,0,7,0
129,7,1,0
130,0,0,2
131,0,7,2
132,7,0,1
133,7,6,1
134,5,0,6
135,5,0,0
136,5,1,7
137,6,1,7
138,7,0,2
139,7,0,6
140,7,0,2
141,7,0,7
142,7,0,7
143,7,0,0
144,7,0,2
145,7,7,6
146,6,1,0
147,7,0,0
148,7,6,0
149,5,6,6
150,3,2,0
151,5,0,0
152,5,6,4
153,3,0,0
154,3,2,4
155,5,6,0
156,3,2,2
157,5,2,0
158,7,1,0
159,0,7,6
160,7,0,0
161,7,2,0
162,1,0,0
163,1,0,0
164,1,6,0
165,7,6,0
166,5,0,0
167,5,4,0
168,1,7,7
169,0,1,7
170,1,0,0
171,1,0,0
172,1,0,0
173,1,0,0
174,1,6,0
175,7,2,0
176,1,0,0
177,1,6,7
178,7,0,7
179,7,0,6
180,7,6,2
181,5,2,6
182,7,2,2
183,1,0,6
184,1,6,6
185,7,0,2
186,7,2,2
187,1,6,6
188,7,0,2
189,7,0,0
190,7,1,0
191,0,7,0
192,7,0,6
193,7,6,6
194,5,2,2
195,7,6,2
196,5,7,0
197,4,1,6
198,5,7,0
199,4,7,2
200,3,0,0
201,3,0,2
202,3,0,6
203,3,0,1
204,3,1,7
205,4,5,0
206,1,4,0
207,5,0,4
208,5,1,0
209,6,1,0
210,7,6,0
211,5,0,0
212,5,0,2
213,5,2,6
214,7,0,7
215,7,2,7
216,1,0,2
217,1,0,0
218,1,6,0
219,7,0,2
220,7,6,7
221,5,2,5
222,7,6,0
223,5,0,2
224,5,6,0
225,3,2,6
226,5,0,0
227,5,0,2
228,5,0,6
229,5,0,1
230,5,4,7
231,1,0,0
232,1,6,0
233,7,2,0
234,1,0,0
235,1,0,0
236,1,6,0
237,7,0,2
238,7,0,4
239,7,6,2
240,5,0,0
241,5,0,1
242,5,2,1
243,7,2,6
244,1,6,4
245,7,6,2
246,5,0,2
247,5,6,0
248,3,2,2
249,5,0,0
250,5,0,6
251,5,2,6
252,7,2,2
253,1,0,0
254,1,7,0
255,0,5,0
256,5,0,0
257,5,0,0
258,5,6,2
259,3,0,2
260,3,0,4
261,3,6,0
262,1,0,2
263,1,2,2
264,3,0,0
265,3,0,0
266,3,2,0
267,5,1,6
268,6,7,0
269,5,0,0
270,5,4,0
271,1,6,7
272,7,6,0
273,5,0,7
274,5,0,2
275,5,0,2
276,5,0,6
277,5,0,7
278,5,6,0
279,3,6,7
280,1,1,0
281,2,3,0
282,5,6,0
283,3,0,0
284,3,5,0
285,0,3,6
286,3,2,0
287,5,0,2
288,5,0,0
289,5,6,0
290,3,7,0
291,2,7,0
292,1,2,0
293,3,2,0
294,5,0,0
295,5,0,0
296,5,0,0
297,5,0,0
298,5,3,0
299,0,1,0
300,1,0,0
301,1,6,0
302,7,0,0
303,7,0,0
304,7,6,4
305,5,0,0
306,5,0,0
307,5,0,6
308,5,2,6
309,7,0,0
310,7,6,0
311,5,6,0
312,3,0,4
313,3,0,0
314,3,0,0
315,3,0,0
316,3,6,6
317,1,0,0
318,1,1,2
319,2,1,2
320,3,0,0
321,3,0,6
322,3,0,6
323,3,0,0
324,3,0,0
325,3,0,0
326,3,0,4
