step,chain_code,first_diff,shape_num
0,6,7,0
1,5,1,0
2,6,0,0
3,6,0,0
4,6,0,0
5,6,0,0
6,6,0,0
7,6,7,0
8,5,0,0
9,5,7,0
10,4,1,0
11,5,2,0
12,7,0,0
13,7,0,0
14,7,0,1
15,7,7,0
16,6,0,0
17,6,0,0
18,6,7,0
19,5,0,6
20,5,0,2
21,5,7,2
22,4,7,0
23,3,0,7
24,3,0,7
25,3,1,0
26,4,1,0
27,5,6,7
28,3,6,1
29,1,0,0
30,1,2,2
31,3,0,6
32,3,7,0
33,2,7,7
34,1,1,7
35,2,7,6
36,1,0,1
37,1,0,1
38,1,0,0
39,1,2,0
40,3,0,0
41,3,0,0
42,3,1,0
43,4,7,7
44,3,1,7
45,4,0,1
46,4,1,7
47,5,0,0
48,5,1,0
49,6,1,0
50,7,0,2
51,7,7,0
52,6,7,7
53,5,7,7
54,4,7,1
55,3,0,0
56,3,0,1
57,3,0,0
58,3,2,6
59,5,1,7
60,6,0,1
61,6,0,7
62,6,1,0
63,7,2,0
64,1,0,0
65,1,6,0
66,7,7,0
67,6,7,7
68,5,1,2
69,6,0,0
70,6,0,7
71,6,0,7
72,6,0,6
73,6,1,0
74,7,0,0
75,7,0,0
76,7,0,0
77,7,0,0
78,7,2,6
79,1,6,0
80,7,0,2
81,7,0,2
82,7,0,0
83,7,0,0
84,7,0,2
85,7,1,0
86,0,1,0
87,1,6,0
88,7,0,0
89,7,2,0
90,1,6,0
91,7,0,1
92,7,0,1
93,7,0,6
94,7,7,0
95,6,0,1
96,6,0,1
97,6,7,1
98,5,0,1
99,5,0,0
100,5,0,0
101,5,0,0
102,5,2,7
103,7,0,0
104,7,0,0
105,7,6,0
106,5,0,0
107,5,1,0
108,6,7,7
109,5,0,2
110,5,1,0
111,6,0,0
112,6,1,7
113,7,7,7
114,6,1,0
115,7,0,6
116,7,6,0
117,5,1,0
118,6,0,1
119,6,1,0
120,7,0,0
121,7,0,0
122,7,7,2
123,6,0,0
124,6,1,0
125,7,0,0
126,7,1,7
127,0,0,2
128,0,0,7
129,0,1,1
130,1,6,1
131,7,0,7
132,7,2,0
133,1,0,0
134,1,7,0
135,0,7,2
136,7,2,0
137,1,6,0
138,7,2,1
139,1,6,1
140,7,0,0
141,7,1,0
142,0,1,0
143,1,1,0
144,2,7,7
145,1,0,6
146,1,7,7
147,0,7,0
148,7,6,1
149,5,2,7
150,7,0,1
151,7,1,7
152,0,1,0
153,1,6,7
154,7,0,0
155,7,1,7
156,0,1,0
157,1,7,2
158,0,0,0
159,0,1,0
160,1,6,2
161,7,7,7
162,6,0,7
163,6,7,0
164,5,1,0
165,6,1,0
166,7,6,0
167,5,1,1
168,6,0,7
169,6,0,2
170,6,7,6
171,5,0,0
172,5,1,7
173,6,3,0
174,1,0,1
175,1,7,0
176,0,7,7
177,7,7,1
178,6,7,6
179,5,0,0
180,5,6,1
181,3,2,0
182,5,0,1
183,5,2,0
184,7,6,0
185,5,7,0
186,4,7,0
187,3,0,3
188,3,0,0
189,3,0,0
190,3,3,0
191,6,1,7
192,7,6,0
193,5,6,7
194,3,0,1
195,3,0,0
196,3,0,0
197,3,0,0
198,3,0,7
199,3,0,0
200,3,7,1
201,2,7,0
202,1,2,6
203,3,0,7
204,3,6,1
205,1,0,7
206,1,1,7
207,2,2,2
208,4,7,0
209,3,1,0
210,4,1,1
211,5,0,2
212,5,0,7
213,5,1,7
214,6,1,1
215,7,0,6
216,7,7,2
217,6,1,6
218,7,0,7
219,7,0,7
220,7,0,0
221,7,0,3
222,7,7,0
223,6,7,0
224,5,6,7
225,3,1,1
226,4,2,7
227,6,1,0
228,7,7,2
229,6,0,7
230,6,0,1
231,6,1,6
232,7,0,7
233,7,2,7
234,1,0,0
235,1,7,0
236,0,7,0
237,7,2,0
238,1,0,1
239,1,7,0
240,0,7,1
241,7,0,7
242,7,0,0
243,7,1,0
244,0,2,1
245,2,7,6
246,1,0,7
247,1,0,1
248,1,0,0
249,1,0,2
250,1,0,0
251,1,7,1
252,0,7,0
253,7,2,1
254,1,7,0
255,0,7,6
256,7,0,0
257,7,1,0
258,0,1,0
259,1,6,0
260,7,7,7
261,6,0,1
262,6,1,2
263,7,1,2
264,0,1,7
265,1,0,7
266,1,7,7
267,0,7,0
268,7,0,1
269,7,1,6
270,0,1,0
271,1,0,0
272,1,7,0
273,0,7,2
274,7,0,0
275,7,0,2
276,7,0,0
277,7,7,7
278,6,1,7
279,7,1,7
280,0,1,7
281,1,0,0
282,1,6,2
283,7,1,0
284,0,7,6
285,7,1,0
286,0,1,2
287,1,1,7
288,2,0,7
289,2,0,6
290,2,0,1
291,2,7,0
292,1,2,0
293,3,0,0
294,3,7,0
295,2,7,0
296,1,6,1
297,7,1,7
298,0,1,7
299,1,7,2
300,0,7,7
301,7,7,1
302,6,7,7
303,5,0,0
304,5,0,0
305,5,2,0
306,7,2,7
307,1,0,0
308,1,0,0
309,1,1,0
310,2,7,1
311,1,7,7
312,0,0,7
313,0,0,1
314,0,1,6
315,1,7,0
316,0,0,1
317,0,7,1
318,7,0,7
319,7,0,0
320,7,0,0
321,7,0,1
322,7,0,7
323,7,0,0
324,7,0,0
325,7,0,0
326,7,0,0
327,7,6,0
328,5,1,0
329,6,1,1
330,7,6,0
331,5,7,6
332,4,7,7
333,3,0,7
334,3,0,1
335,3,0,1
336,3,1,7
337,4,0,7
338,4,1,0
339,5,2,2
340,7,7,0
341,6,0,0
342,6,7,0
343,5,1,1
344,6,1,1
345,7,0,7
346,7,7,1
347,6,7,3
348,5,0,7
349,5,2,0
350,7,0,0
351,7,2,0
352,1,0,7
353,1,6,7
354,7,2,1
355,1,1,0
356,2,7,3
357,1,6,6
358,7,2,0
359,1,0,0
360,1,0,1
361,1,2,1
362,3,6,0
363,1,0,7
364,1,1,0
365,2,1,0
366,3,0,0
367,3,7,0
368,2,7,0
369,1,0,0
370,1,7,1
371,0,7,7
372,7,6,0
373,5,1,0
374,6,0,1
375,6,0,7
376,6,0,7
377,6,1,1
378,7,0,7
379,7,0,1
380,7,7,1
381,6,7,6
382,5,0,6
383,5,1,6
384,6,1,1
385,7,7,1
386,6,1,7
387,7,1,0
388,0,1,1
389,1,1,7
390,2,0,1
391,2,0,1
392,2,0,0
393,2,7,0
394,1,7,0
395,0,7,0
396,7,2,1
397,1,0,0
398,1,7,0
399,0,0,7
400,0,1,0
401,1,6,0
402,7,0,7
403,7,1,0
404,0,7,0
405,7,0,0
406,7,0,7
407,7,6,7
408,5,7,0
409,4,7,0
410,3,1,0
411,4,1,1
