step,chain_code,first_diff,shape_num
0,5,2,0
1,7,7,0
2,6,0,0
3,6,1,0
4,7,7,0
5,6,0,0
6,6,1,0
7,7,7,0
8,6,1,0
9,7,7,0
10,6,0,0
11,6,0,0
12,6,0,0
13,6,0,0
14,6,0,0
15,6,0,0
16,6,0,0
17,6,0,0
18,6,0,0
19,6,0,0
20,6,0,0
21,6,0,0
22,6,0,0
23,6,0,0
24,6,7,1
25,5,0,7
26,5,1,0
27,6,0,0
28,6,7,0
29,5,1,7
30,6,0,1
31,6,0,1
32,6,0,7
33,6,0,0
34,6,0,0
35,6,0,0
36,6,0,0
37,6,0,0
38,6,0,0
39,6,0,0
40,6,0,7
41,6,0,1
42,6,7,0
43,5,1,0
44,6,7,0
45,5,0,0
46,5,1,0
47,6,0,0
48,6,0,0
49,6,0,0
50,6,0,0
51,6,1,0
52,7,7,1
53,6,0,7
54,6,0,0
55,6,0,0
56,6,0,0
57,6,0,0
58,6,7,0
59,5,0,7
60,5,2,1
61,7,0,0
62,7,7,1
63,6,0,7
64,6,0,0
65,6,0,0
66,6,1,0
67,7,7,1
68,6,0,7
69,6,0,0
70,6,0,0
71,6,0,0
72,6,0,0
73,6,0,7
74,6,0,0
75,6,0,1
76,6,0,7
77,6,0,1
78,6,7,0
79,5,1,0
80,6,0,0
81,6,0,0
82,6,0,0
83,6,0,0
84,6,0,0
85,6,0,0
86,6,0,0
87,6,0,0
88,6,0,0
89,6,0,0
90,6,0,7
91,6,0,1
92,6,0,0
93,6,0,7
94,6,1,0
95,7,7,0
96,6,0,0
97,6,0,6
98,6,0,1
99,6,0,7
100,6,0,0
101,6,7,2
102,5,1,7
103,6,0,7
104,6,0,1
105,6,0,7
106,6,1,0
107,7,7,7
108,6,0,0
109,6,0,0
110,6,0,0
111,6,0,0
112,6,0,0
113,6,0,0
114,6,0,0
115,6,0,0
116,6,0,0
117,6,0,0
118,6,0,1
119,6,0,7
120,6,7,1
121,5,1,0
122,6,0,1
123,6,0,7
124,6,0,0
125,6,7,2
126,5,1,7
127,6,0,1
128,6,7,2
129,5,1,1
130,6,0,0
131,6,0,7
132,6,0,1
133,6,0,7
134,6,1,0
135,7,7,7
136,6,0,0
137,6,0,0
138,6,0,0
139,6,0,0
140,6,0,0
141,6,7,0
142,5,0,7
143,5,7,0
144,4,0,0
145,4,1,1
146,5,1,0
147,6,7,0
148,5,0,1
149,5,7,2
150,4,0,7
151,4,0,0
152,4,7,7
153,3,2,1
154,5,7,7
155,4,0,0
156,4,0,0
157,4,1,1
158,5,1,0
159,6,0,0
160,6,7,7
161,5,2,1
162,7,7,7
163,6,1,0
164,7,2,7
165,1,1,0
166,2,0,0
167,2,0,1
168,2,7,7
169,1,7,0
170,0,1,0
171,1,6,0
