step,chain_code,first_diff,shape_num
0,6,7,0
1,5,0,0
2,5,0,0
3,5,0,0
4,5,7,0
5,4,1,0
6,5,0,0
7,5,0,0
8,5,1,0
9,6,7,0
10,5,0,0
11,5,0,0
12,5,0,0
13,5,0,0
14,5,1,0
15,6,7,0
16,5,1,0
17,6,0,0
18,6,0,0
19,6,0,2
20,6,0,7
21,6,1,7
22,7,0,1
23,7,0,7
24,7,0,0
25,7,0,7
26,7,0,2
27,7,0,6
28,7,7,1
29,6,1,7
30,7,0,1
31,7,1,1
32,0,7,7
33,7,0,1
34,7,2,6
35,1,7,0
36,0,1,7
37,1,7,2
38,0,1,0
39,1,6,0
40,7,0,0
41,7,0,0
42,7,0,3
43,7,0,7
44,7,0,1
45,7,1,0
46,0,7,1
47,7,0,7
48,7,7,0
49,6,1,0
50,7,0,0
51,7,0,1
52,7,1,7
53,0,7,7
54,7,0,1
55,7,7,1
56,6,7,7
57,5,1,1
58,6,0,0
59,6,7,7
60,5,1,1
61,6,0,0
62,6,7,0
63,5,1,0
64,6,0,1
65,6,0,1
66,6,1,7
67,7,7,0
68,6,1,7
69,7,0,1
70,7,7,7
71,6,1,7
72,7,0,1
73,7,1,1
74,0,7,7
75,7,1,1
76,0,7,1
77,7,1,7
78,0,0,7
79,0,0,1
80,0,0,6
81,0,0,1
82,0,0,7
83,0,0,1
84,0,1,0
85,1,0,7
86,1,0,0
87,1,0,7
88,1,0,7
89,1,7,7
90,0,1,1
91,1,0,0
92,1,0,2
93,1,7,7
94,0,1,0
95,1,0,0
96,1,0,1
97,1,0,7
98,1,0,1
99,1,0,1
100,1,1,1
101,2,7,7
102,1,1,0
103,2,0,7
104,2,7,1
105,1,0,7
106,1,7,0
107,0,7,1
108,7,1,0
109,0,0,7
110,0,0,2
111,0,1,0
112,1,6,0
113,7,0,2
114,7,7,7
115,6,7,7
116,5,1,0
117,6,0,6
118,6,7,1
119,5,0,7
120,5,7,0
121,4,0,0
122,4,0,0
123,4,0,7
124,4,1,7
125,5,0,0
126,5,0,1
127,5,0,0
128,5,7,0
129,4,1,1
130,5,0,7
131,5,0,0
132,5,0,1
133,5,0,2
134,5,7,1
135,4,1,7
136,5,0,0
137,5,0,7
138,5,0,0
139,5,7,0
140,4,1,1
141,5,0,6
142,5,0,1
143,5,0,7
144,5,1,0
145,6,0,1
146,6,0,0
147,6,1,7
148,7,0,0
149,7,2,7
150,1,6,0
151,7,0,0
152,7,7,0
153,6,0,0
154,6,1,0
155,7,1,7
156,0,0,0
157,0,7,7
158,7,0,1
159,7,0,7
160,7,0,1
161,7,1,7
162,0,7,7
163,7,7,1
164,6,0,7
165,6,7,0
166,5,7,1
167,4,1,0
168,5,1,0
169,6,0,0
170,6,0,1
171,6,7,0
172,5,1,1
173,6,1,0
174,7,0,0
175,7,0,1
176,7,1,7
177,0,7,1
178,7,2,0
179,1,0,1
180,1,0,7
181,1,7,7
182,0,1,1
183,1,7,0
184,0,7,0
185,7,1,2
186,0,7,0
187,7,2,0
188,1,0,6
189,1,0,1
190,1,6,0
191,7,1,7
192,0,7,2
193,7,0,0
194,7,0,0
195,7,0,6
196,7,7,0
197,6,7,7
198,5,0,0
199,5,1,1
200,6,0,7
201,6,0,1
202,6,1,7
203,7,1,1
204,0,7,7
205,7,0,1
206,7,7,1
207,6,7,7
208,5,0,1
209,5,7,7
210,4,0,1
211,4,7,7
212,3,0,0
213,3,0,7
214,3,1,7
215,4,0,7
216,4,7,1
217,3,2,6
218,5,7,0
219,4,1,0
220,5,7,2
221,4,1,7
222,5,7,7
223,4,0,1
224,4,0,1
225,4,7,7
226,3,0,1
227,3,0,6
228,3,0,2
229,3,7,0
230,2,0,0
231,2,1,0
232,3,2,7
233,5,0,1
234,5,0,6
235,5,0,1
236,5,1,0
237,6,0,0
238,6,7,1
239,5,0,0
240,5,6,7
241,3,0,1
242,3,7,6
243,2,0,1
244,2,1,7
245,3,7,0
246,2,1,1
247,3,1,7
248,4,0,7
249,4,1,1
250,5,0,0
251,5,0,1
252,5,0,1
253,5,1,6
254,6,0,1
255,6,1,7
256,7,1,7
257,0,7,0
258,7,0,1
259,7,0,7
260,7,0,1
261,7,1,0
262,0,7,7
263,7,7,7
264,6,1,0
265,7,0,0
266,7,7,0
267,6,0,0
268,6,1,0
269,7,0,1
270,7,7,0
271,6,1,0
272,7,1,0
273,0,7,0
274,7,0,0
275,7,7,7
276,6,0,2
277,6,0,7
278,6,0,1
279,6,1,0
280,7,0,1
281,7,1,0
282,0,7,7
283,7,0,1
284,7,1,7
285,0,7,0
286,7,0,0
287,7,0,0
288,7,0,1
289,7,1,7
290,0,7,1
291,7,0,0
292,7,0,0
293,7,7,0
294,6,0,0
295,6,0,0
296,6,1,1
297,7,2,0
298,1,6,0
299,7,2,0
300,1,7,0
301,0,7,0
302,7,1,1
303,0,7,0
304,7,0,0
305,7,0,7
306,7,1,1
307,0,7,7
308,7,0,7
309,7,7,1
310,6,0,7
311,6,0,0
312,6,0,0
