step,chain_code,first_diff,shape_num
0,6,0,0
1,6,0,0
2,6,1,0
3,7,6,0
4,5,2,0
5,7,1,0
6,0,7,0
7,7,6,0
8,5,0,0
9,5,6,0
10,3,2,0
11,5,0,0
12,5,1,0
13,6,0,0
14,6,0,0
15,6,0,0
16,6,1,0
17,7,6,0
18,5,2,0
19,7,6,0
20,5,1,0
21,6,0,0
22,6,0,6
23,6,0,6
24,6,0,0
25,6,1,2
26,7,0,0
27,7,6,7
28,5,2,7
29,7,6,1
30,5,1,1
31,6,2,6
32,0,0,2
33,0,5,2
34,5,0,6
35,5,0,7
36,5,1,1
37,6,0,2
38,6,0,6
39,6,1,0
40,7,6,7
41,5,1,7
42,6,0,2
43,6,1,6
44,7,7,0
45,6,7,0
46,5,4,0
47,1,0,2
48,1,7,2
49,0,5,7
50,5,0,1
51,5,2,0
52,7,6,6
53,5,6,2
54,3,2,0
55,5,0,7
56,5,1,1
57,6,0,1
58,6,0,1
59,6,0,2
60,6,0,0
61,6,1,0
62,7,6,0
63,5,0,0
64,5,1,0
65,6,1,6
66,7,0,0
67,7,6,6
68,5,0,0
69,5,1,0
70,6,1,0
71,7,7,2
72,6,7,0
73,5,1,0
74,6,1,7
75,7,6,1
76,5,1,6
77,6,1,0
78,7,0,0
79,7,0,0
80,7,0,0
81,7,0,7
82,7,2,1
83,1,6,6
84,7,0,0
85,7,2,0
86,1,6,0
87,7,6,0
88,5,0,0
89,5,6,0
90,3,1,0
91,4,7,4
92,3,1,0
93,4,0,0
94,4,7,2
95,3,7,2
96,2,1,0
97,3,2,6
98,5,2,1
99,7,6,1
100,5,2,1
101,7,6,0
102,5,2,1
103,7,6,2
104,5,1,6
105,6,0,0
106,6,0,0
107,6,1,2
108,7,7,0
109,6,7,6
110,5,1,1
111,6,1,7
112,7,7,2
113,6,7,7
114,5,1,1
115,6,1,0
116,7,0,0
117,7,6,6
118,5,0,2
119,5,1,2
120,6,0,0
121,6,0,6
122,6,0,6
123,6,0,0
124,6,0,7
125,6,3,1
126,1,6,2
127,7,6,6
128,5,0,0
129,5,0,0
130,5,1,2
131,6,0,0
