step,chain_code,first_diff,shape_num
0,7,0,0
1,7,0,0
2,7,0,0
3,7,0,0
4,7,6,0
5,5,6,0
6,3,0,0
7,3,0,0
8,3,2,0
9,5,2,0
10,7,0,0
11,7,6,0
12,5,2,0
13,7,2,0
14,1,6,0
15,7,6,0
16,5,0,0
17,5,0,0
18,5,0,0
19,5,6,0
20,3,0,0
21,3,0,0
22,3,0,0
23,3,1,0
24,4,1,0
25,5,0,0
26,5,2,0
27,7,6,0
28,5,0,6
29,5,2,0
30,7,2,6
31,1,2,0
32,3,6,0
33,1,0,0
34,1,6,0
35,7,0,0
36,7,6,0
37,5,2,0
38,7,6,0
39,5,2,0
40,7,2,0
41,1,6,0
42,7,0,0
43,7,2,0
44,1,0,0
45,1,0,0
46,1,7,0
47,0,0,0
48,0,7,0
49,7,0,0
50,7,0,0
51,7,0,0
52,7,6,0
53,5,0,0
54,5,0,0
55,5,6,0
56,3,2,0
57,5,0,0
58,5,6,0
59,3,0,7
60,3,2,1
61,5,7,0
62,4,1,0
63,5,4,0
64,1,6,0
65,7,6,0
66,5,0,0
67,5,6,0
68,3,0,6
69,3,0,2
70,3,1,0
71,4,1,0
72,5,0,0
73,5,6,7
74,3,0,1
75,3,0,0
76,3,6,0
77,1,2,0
78,3,0,0
79,3,2,7
80,5,0,0
81,5,6,1
82,3,2,0
83,5,0,0
84,5,0,0
85,5,1,0
86,6,1,6
87,7,6,2
88,5,0,0
89,5,0,0
90,5,2,0
91,7,0,0
92,7,7,0
93,6,7,7
94,5,6,1
95,3,0,0
96,3,2,0
97,5,6,0
98,3,2,0
99,5,0,0
100,5,0,2
101,5,0,0
102,5,0,2
103,5,1,6
104,6,7,0
105,5,6,1
106,3,2,1
107,5,2,0
108,7,2,0
109,1,5,6
110,6,7,0
111,5,6,2
112,3,0,6
113,3,2,6
114,5,0,0
115,5,0,0
116,5,0,0
117,5,1,0
118,6,7,0
119,5,6,0
120,3,0,0
121,3,3,6
122,6,1,2
123,7,7,0
124,6,7,0
125,5,0,0
126,5,0,6
127,5,0,0
128,5,7,0
129,4,7,0
130,3,0,5
131,3,2,7
132,5,1,2
133,6,7,0
134,5,0,1
135,5,6,1
136,3,2,0
137,5,6,2
138,3,0,1
139,3,0,3
140,3,6,6
141,1,2,6
142,3,2,0
143,5,0,6
144,5,7,1
145,4,1,7
146,5,7,2
147,4,7,2
148,3,6,6
149,1,0,0
150,1,7,0
151,0,3,0
152,3,0,6
153,3,6,2
154,1,1,0
155,2,1,0
156,3,0,0
157,3,4,6
158,7,7,2
159,6,1,0
160,7,6,6
161,5,0,2
162,5,0,0
163,5,2,0
164,7,0,6
165,7,0,6
166,7,7,0
167,6,7,0
168,5,0,4
169,5,7,0
170,4,0,0
171,4,1,0
172,5,6,0
173,3,1,7
174,4,5,1
175,1,0,0
176,1,1,0
177,2,1,6
178,3,2,2
179,5,0,0
180,5,6,6
181,3,7,0
182,2,1,2
183,3,0,2
184,3,2,2
185,5,0,4
186,5,1,0
187,6,1,2
188,7,1,0
189,0,5,0
190,5,0,2
191,5,2,0
192,7,1,6
193,0,7,0
194,7,5,3
195,4,1,0
196,5,2,5
197,7,2,2
198,1,6,6
199,7,0,7
200,7,6,3
201,5,2,0
202,7,0,6
203,7,2,7
204,1,0,1
205,1,0,0
206,1,0,6
207,1,7,6
208,0,7,7
209,7,0,3
210,7,2,0
211,1,7,2
212,0,1,0
213,1,0,0
214,1,6,0
215,7,0,0
216,7,2,0
217,1,7,6
218,0,1,2
219,1,0,6
220,1,0,0
221,1,0,2
222,1,7,0
223,0,1,4
224,1,0,6
225,1,0,7
226,1,0,7
227,1,0,0
228,1,0,0
229,1,0,7
230,1,0,5
231,1,0,2
232,1,0,6
233,1,0,2
234,1,0,2
235,1,0,0
236,1,0,0
237,1,0,2
238,1,0,0
239,1,0,6
240,1,0,0
241,1,0,2
242,1,0,6
243,1,0,2
244,1,0,2
245,1,0,0
246,1,0,0
247,1,0,0
248,1,0,6
249,1,0,2
250,1,0,0
251,1,0,7
252,1,6,7
253,7,0,0
254,7,6,0
255,5,0,2
256,5,0,7
257,5,0,1
258,5,0,3
259,5,0,7
260,5,0,0
261,5,0,6
262,5,0,6
263,5,0,0
264,5,0,2
265,5,0,0
266,5,0,0
267,5,0,0
268,5,0,6
269,5,0,2
270,5,0,7
271,5,0,7
272,5,0,0
273,5,0,2
274,5,0,6
275,5,0,6
276,5,0,0
277,5,0,6
278,5,0,2
279,5,0,6
280,5,0,2
281,5,0,2
282,5,0,0
283,5,7,6
284,4,1,0
285,5,0,0
286,5,0,0
287,5,0,0
288,5,0,0
289,5,0,0
290,5,0,0
291,5,0,0
292,5,6,0
293,3,2,0
294,5,0,0
295,5,0,0
296,5,0,0
297,5,7,0
298,4,1,6
299,5,0,0
300,5,0,2
301,5,0,0
302,5,0,6
303,5,7,6
304,4,0,1
305,4,1,0
306,5,0,1
307,5,0,0
308,5,0,6
309,5,0,2
310,5,6,6
311,3,2,0
312,5,0,0
313,5,0,4
314,5,0,0
315,5,0,6
316,5,0,6
317,5,7,2
318,4,1,7
319,5,0,0
320,5,0,7
321,5,0,0
322,5,0,0
323,5,0,1
324,5,2,1
325,7,0,0
326,7,2,7
