step,chain_code,first_diff,shape_num
0,6,1,0
1,7,1,0
2,0,7,0
3,7,1,0
4,0,0,0
5,0,7,0
6,7,1,0
7,0,7,0
8,7,0,0
9,7,1,0
10,0,7,0
11,7,1,0
12,0,7,0
13,7,1,0
14,0,7,0
15,7,0,0
16,7,1,0
17,0,7,0
18,7,1,0
19,0,7,0
20,7,1,0
21,0,7,0
22,7,1,0
23,0,7,0
24,7,1,0
25,0,7,0
26,7,1,0
27,0,7,0
28,7,1,0
29,0,7,0
30,7,1,0
31,0,7,0
32,7,1,0
33,0,7,0
34,7,1,0
35,0,7,0
36,7,1,0
37,0,7,0
38,7,0,0
39,7,1,0
40,0,0,0
41,0,7,0
42,7,1,0
43,0,7,0
44,7,0,0
45,7,1,0
46,0,7,0
47,7,1,0
48,0,7,0
49,7,1,0
50,0,0,0
51,0,0,0
52,0,7,0
53,7,1,0
54,0,7,0
55,7,0,0
56,7,0,0
57,7,1,0
58,0,7,0
59,7,0,0
60,7,1,0
61,0,0,0
62,0,0,0
63,0,7,0
64,7,1,0
65,0,7,0
66,7,1,0
67,0,0,0
68,0,0,0
69,0,0,0
70,0,7,0
71,7,1,0
72,0,1,0
73,1,7,0
74,0,1,0
75,1,7,0
76,0,7,0
77,7,0,0
78,7,7,0
79,6,0,0
80,6,0,0
81,6,0,0
82,6,0,0
83,6,0,0
84,6,0,0
85,6,0,0
86,6,0,0
87,6,0,0
88,6,0,0
89,6,0,0
90,6,0,0
91,6,0,0
92,6,0,0
93,6,0,0
94,6,0,0
95,6,7,0
96,5,1,0
97,6,7,0
98,5,1,0
99,6,1,0
100,7,7,0
101,6,0,0
102,6,7,0
103,5,1,0
104,6,0,0
105,6,0,0
106,6,0,0
107,6,0,0
108,6,0,0
109,6,0,0
110,6,0,0
111,6,0,0
112,6,0,0
113,6,0,0
114,6,0,0
115,6,0,0
116,6,0,0
117,6,0,0
118,6,0,0
119,6,7,0
120,5,0,0
121,5,1,0
122,6,7,0
123,5,1,0
124,6,1,0
125,7,2,0
126,1,7,0
127,0,7,0
128,7,0,0
129,7,7,0
130,6,0,0
131,6,0,0
132,6,0,0
133,6,0,0
134,6,7,0
135,5,1,0
136,6,0,0
137,6,7,0
138,5,1,0
139,6,0,0
140,6,0,0
141,6,0,0
142,6,1,0
143,7,7,0
144,6,0,0
145,6,0,2
146,6,0,0
147,6,1,0
148,7,7,0
149,6,0,0
150,6,0,2
151,6,0,7
152,6,0,1
153,6,0,0
154,6,0,0
155,6,0,0
156,6,0,0
157,6,0,0
158,6,0,0
159,6,0,0
160,6,0,0
161,6,0,0
162,6,0,0
163,6,0,0
164,6,0,0
165,6,0,0
166,6,0,0
167,6,0,0
168,6,0,0
169,6,0,0
170,6,0,0
171,6,0,0
172,6,0,0
173,6,0,0
174,6,0,0
175,6,0,0
176,6,0,0
177,6,0,0
178,6,0,0
179,6,0,0
180,6,0,0
181,6,0,0
182,6,0,0
183,6,0,0
184,6,0,0
185,6,0,7
186,6,0,2
187,6,0,7
188,6,0,0
189,6,0,0
190,6,0,0
191,6,7,0
192,5,0,0
193,5,0,0
194,5,7,0
195,4,1,0
196,5,2,0
197,7,7,0
198,6,1,0
199,7,7,0
200,6,0,0
201,6,0,0
202,6,0,0
203,6,0,0
204,6,0,0
205,6,0,7
206,6,1,0
207,7,1,2
208,0,0,0
209,0,0,7
210,0,0,0
211,0,0,0
212,0,0,0
213,0,0,0
214,0,0,0
215,0,0,0
216,0,0,0
217,0,0,0
218,0,0,0
219,0,0,0
220,0,7,0
221,7,0,7
222,7,6,1
223,5,0,0
224,5,7,0
225,4,1,0
226,5,7,1
227,4,0,7
228,4,0,0
229,4,7,0
230,3,1,0
231,4,0,0
232,4,1,0
233,5,6,0
234,3,1,0
235,4,0,0
236,4,7,7
237,3,1,0
238,4,0,7
239,4,0,1
240,4,0,2
241,4,0,1
242,4,0,7
243,4,0,0
244,4,0,7
245,4,0,0
246,4,0,0
247,4,0,0
248,4,0,0
249,4,0,0
250,4,0,0
251,4,0,0
252,4,0,0
253,4,0,0
254,4,0,0
255,4,0,0
256,4,0,0
257,4,7,0
258,3,1,0
259,4,0,0
260,4,0,0
261,4,7,0
262,3,1,0
263,4,1,0
264,5,2,0
265,7,0,0
266,7,1,0
267,0,0,0
268,0,0,0
269,0,0,0
270,0,7,0
271,7,1,0
272,0,0,0
273,0,0,0
274,0,0,0
275,0,0,0
276,0,0,0
277,0,0,0
278,0,0,0
279,0,0,0
280,0,0,0
281,0,0,0
282,0,0,7
283,0,0,0
284,0,0,7
285,0,0,0
286,0,0,7
287,0,0,2
288,0,0,0
289,0,0,2
290,0,0,7
291,0,7,1
292,7,0,0
293,7,7,1
294,6,1,7
295,7,7,0
296,6,0,0
297,6,0,7
298,6,0,0
299,6,0,0
300,6,0,0
301,6,0,0
302,6,0,0
303,6,0,7
304,6,0,7
305,6,0,1
306,6,0,6
307,6,0,0
308,6,0,0
309,6,0,0
310,6,0,0
311,6,0,0
312,6,0,0
313,6,0,0
314,6,0,0
315,6,0,0
316,6,0,0
317,6,0,0
318,6,1,0
319,7,2,0
320,1,1,0
321,2,0,0
322,2,0,0
323,2,0,0
324,2,0,0
325,2,0,0
326,2,0,0
327,2,0,0
328,2,0,0
329,2,0,0
330,2,7,0
331,1,2,0
332,3,7,0
333,2,0,0
334,2,0,1
335,2,0,7
336,2,0,0
337,2,0,1
338,2,0,7
339,2,0,0
340,2,0,1
341,2,0,7
342,2,0,1
343,2,0,7
344,2,7,0
345,1,0,1
346,1,6,7
347,7,1,1
348,0,0,7
349,0,0,1
350,0,7,7
351,7,0,1
352,7,7,7
353,6,7,1
354,5,2,7
355,7,7,1
356,6,1,7
357,7,0,1
358,7,7,7
359,6,1,0
360,7,2,1
361,1,1,7
362,2,0,1
363,2,1,7
364,3,7,1
365,2,0,7
366,2,0,1
367,2,0,7
368,2,7,1
369,1,7,7
370,0,1,1
371,1,6,7
372,7,2,1
373,1,1,7
374,2,0,1
375,2,7,7
376,1,2,1
377,3,0,7
378,3,6,1
379,1,0,7
380,1,7,1
381,0,0,7
382,0,0,0
383,0,0,1
384,0,0,7
385,0,0,1
386,0,0,7
387,0,0,1
388,0,0,7
389,0,7,1
390,7,0,7
391,7,6,1
392,5,0,7
393,5,7,1
394,4,0,7
395,4,0,1
396,4,0,7
397,4,1,1
398,5,2,7
399,7,0,1
400,7,7,7
401,6,7,1
402,5,0,7
403,5,0,1
404,5,0,7
405,5,7,1
406,4,1,7
407,5,1,1
408,6,1,7
409,7,1,1
410,0,7,7
411,7,0,1
412,7,7,7
413,6,0,1
414,6,0,7
415,6,0,1
416,6,0,7
417,6,0,0
418,6,0,1
419,6,1,7
420,7,2,1
421,1,1,7
422,2,0,1
423,2,0,7
424,2,0,1
425,2,7,0
426,1,2,7
427,3,7,1
428,2,0,7
429,2,0,1
430,2,0,7
431,2,0,1
432,2,0,7
433,2,7,1
434,1,0,7
435,1,6,1
436,7,0,7
437,7,0,1
438,7,7,7
439,6,1,1
440,7,0,7
441,7,7,1
442,6,7,7
443,5,0,1
444,5,1,7
445,6,7,1
446,5,1,7
447,6,0,1
448,6,0,7
449,6,0,1
450,6,0,7
451,6,0,1
452,6,0,7
453,6,0,1
454,6,0,7
455,6,0,0
456,6,0,1
457,6,0,7
458,6,0,1
459,6,0,7
460,6,7,1
461,5,0,7
462,5,7,1
463,4,0,7
464,4,1,1
465,5,0,7
466,5,1,1
467,6,1,7
468,7,0,1
469,7,7,7
470,6,0,1
471,6,7,7
472,5,0,1
473,5,6,7
474,3,1,0
475,4,0,1
476,4,0,0
477,4,1,7
478,5,7,1
479,4,0,7
480,4,0,1
481,4,0,7
482,4,0,1
483,4,1,7
484,5,1,1
485,6,7,7
486,5,2,1
487,7,7,7
488,6,0,1
489,6,7,7
490,5,0,1
491,5,6,7
492,3,1,1
493,4,7,7
494,3,0,1
495,3,2,7
496,5,7,1
497,4,0,7
498,4,1,1
499,5,1,7
500,6,0,1
501,6,0,0
502,6,1,0
503,7,1,0
504,0,7,1
505,7,0,7
506,7,0,1
507,7,7,1
508,6,1,7
509,7,7,1
510,6,0,0
511,6,0,1
512,6,0,7
513,6,0,1
514,6,1,0
515,7,0,0
516,7,7,0
517,6,0,1
518,6,7,7
519,5,0,1
520,5,1,7
521,6,7,1
522,5,1,7
523,6,0,0
524,6,0,0
525,6,7,1
526,5,1,0
527,6,7,7
528,5,0,1
529,5,6,7
530,3,1,1
531,4,1,7
532,5,0,1
533,5,1,0
534,6,7,7
535,5,1,1
536,6,0,7
537,6,0,0
538,6,0,1
539,6,0,0
540,6,0,7
541,6,0,1
542,6,0,0
543,6,0,7
544,6,0,1
545,6,0,7
546,6,0,1
547,6,0,7
548,6,0,1
549,6,0,7
550,6,0,1
551,6,0,7
552,6,0,0
553,6,0,1
554,6,0,7
555,6,0,0
556,6,0,1
557,6,0,7
558,6,0,1
559,6,0,7
560,6,0,1
561,6,7,7
562,5,1,1
563,6,1,7
564,7,7,1
565,6,0,7
566,6,0,1
567,6,0,7
568,6,0,1
569,6,0,7
570,6,1,1
571,7,2,7
572,1,1,1
573,2,0,7
574,2,7,0
575,1,0,1
576,1,7,7
577,0,1,1
578,1,2,7
579,3,7,1
580,2,0,0
581,2,7,7
582,1,0,1
583,1,2,7
584,3,0,1
585,3,7,7
586,2,0,1
587,2,7,7
588,1,1,0
589,2,0,1
590,2,0,7
591,2,0,1
592,2,0,7
593,2,7,0
594,1,0,1
595,1,6,7
596,7,1,1
597,0,7,7
598,7,0,1
599,7,7,7
600,6,0,1
601,6,0,7
602,6,1,1
603,7,2,7
604,1,1,1
605,2,0,7
606,2,7,1
607,1,0,7
608,1,0,1
609,1,6,7
610,7,2,1
611,1,7,7
612,0,1,1
613,1,7,7
614,0,1,1
615,1,6,7
616,7,1,1
617,0,0,7
618,0,0,1
619,0,0,7
620,0,7,1
621,7,0,7
622,7,7,1
623,6,7,7
624,5,7,1
625,4,1,7
626,5,7,1
627,4,0,7
628,4,0,1
629,4,7,7
630,3,1,0
631,4,0,1
632,4,7,7
633,3,2,1
634,5,1,7
635,6,0,1
636,6,0,7
637,6,0,1
638,6,7,7
639,5,0,1
640,5,0,7
641,5,0,1
642,5,0,0
643,5,7,7
644,4,0,1
645,4,7,7
646,3,2,0
647,5,0,1
648,5,1,0
649,6,0,7
650,6,0,1
651,6,1,7
652,7,1,1
653,0,7,7
654,7,1,0
655,0,0,1
656,0,0,7
657,0,0,1
658,0,0,7
659,0,1,1
660,1,0,7
661,1,1,1
662,2,7,7
663,1,1,1
664,2,0,7
665,2,7,1
666,1,0,7
667,1,7,1
668,0,0,7
669,0,7,0
670,7,1,1
671,0,7,7
672,7,1,1
673,0,0,7
674,0,1,1
675,1,7,7
676,0,1,0
677,1,6,1
678,7,1,7
679,0,7,0
680,7,1,0
