step,chain_code,first_diff,shape_num
0,5,0,0
1,5,6,0
2,3,1,0
3,4,1,0
4,5,0,0
5,5,0,0
6,5,0,0
7,5,0,0
8,5,0,0
9,5,7,0
10,4,7,0
11,3,1,0
12,4,1,0
13,5,0,0
14,5,7,0
15,4,7,0
16,3,0,0
17,3,0,7
18,3,1,7
19,4,0,0
20,4,1,2
21,5,0,0
22,5,2,7
23,7,6,0
24,5,0,7
25,5,0,0
26,5,7,1
27,4,7,0
28,3,0,0
29,3,0,7
30,3,0,1
31,3,1,7
32,4,1,1
33,5,0,0
34,5,7,0
35,4,1,7
36,5,0,0
37,5,6,7
38,3,2,1
39,5,1,0
40,6,7,0
41,5,6,0
42,3,0,0
43,3,0,0
44,3,1,0
45,4,1,0
46,5,7,7
47,4,0,1
48,4,1,0
49,5,1,0
50,6,7,0
51,5,6,0
52,3,2,0
53,5,0,0
54,5,0,0
55,5,0,0
56,5,6,0
57,3,0,2
58,3,1,0
59,4,1,0
60,5,6,6
61,3,1,1
62,4,1,1
63,5,0,0
64,5,0,1
65,5,0,0
66,5,6,7
67,3,2,1
68,5,0,1
69,5,0,0
70,5,7,0
71,4,1,0
72,5,6,0
73,3,0,0
74,3,2,7
75,5,2,1
76,7,0,0
77,7,0,0
78,7,2,0
79,1,7,0
80,0,0,0
81,0,1,0
82,1,6,6
83,7,0,0
84,7,0,0
85,7,6,2
86,5,6,7
87,3,0,1
88,3,1,7
89,4,1,7
90,5,0,0
91,5,2,0
92,7,7,0
93,6,7,0
94,5,6,0
95,3,0,0
96,3,0,0
97,3,0,0
98,3,0,0
99,3,0,0
100,3,1,6
101,4,1,0
102,5,6,0
103,3,0,2
104,3,0,6
105,3,6,0
106,1,0,1
107,1,0,1
108,1,2,7
109,3,0,1
110,3,6,7
111,1,0,1
112,1,7,7
113,0,7,0
114,7,6,0
115,5,0,0
116,5,2,1
117,7,2,6
118,1,0,6
119,1,0,2
120,1,2,0
121,3,0,0
122,3,1,0
123,4,1,0
124,5,0,0
125,5,0,7
126,5,0,0
127,5,1,1
128,6,2,2
129,0,6,1
130,6,7,0
131,5,0,0
132,5,6,1
133,3,7,7
134,2,1,1
135,3,0,0
136,3,0,0
137,3,0,7
138,3,0,7
139,3,1,0
140,4,7,6
141,3,2,1
142,5,2,7
143,7,0,1
144,7,0,1
145,7,0,7
146,7,0,1
147,7,6,0
148,5,0,6
149,5,0,0
150,5,2,2
151,7,0,2
152,7,6,6
153,5,0,0
154,5,0,7
155,5,2,1
156,7,0,0
157,7,6,7
158,5,7,1
159,4,1,0
160,5,2,6
161,7,0,6
162,7,6,0
163,5,0,0
164,5,6,1
165,3,0,1
166,3,2,0
167,5,0,2
168,5,7,2
169,4,7,7
170,3,2,7
171,5,6,0
172,3,6,0
173,1,0,7
174,1,0,7
175,1,1,0
176,2,7,1
177,1,0,7
178,1,2,2
179,3,7,2
180,2,1,6
181,3,0,2
182,3,0,6
183,3,1,7
184,4,0,0
185,4,7,7
186,3,0,0
187,3,0,0
188,3,7,6
189,2,0,0
190,2,7,0
191,1,0,0
192,1,0,0
193,1,4,0
194,5,0,2
